Customer_436, BANK_NAME needs to drastically impro … ," BANK_NAME needs to drastically improve their Customer care. My Mother recently died she had 2 accounts with BANK_NAME, despite my sister & myself taking all the necessary paperwork into the local branch where Mom banked we had heard nothing after 5 weeks. We have received no update, no letter of condolence, nothing. I telephoned to find out what was hapenning, as we wanted the cash, was told it could take up to 12 weeks to process as Moms accounts were dormant.My Mom had opened accounts in all the local banks, these were all dormant, yet they had managed to sort it out. Take a bow Santander, BANK_NAME,West Brom. BS, Aviva & Friends Life, you all knock spots of BANK_NAME. "
Customer_437, never again BANK_NAME ," BANK_NAME IS A waste of money time and nerves this bank is, I have made an appointment for mortgage with Anna Beales at 65 Hight Street Camberley BANK_NAME branch< I have been travelling for 1.5 hour to get to this branch and she just didn't turn up! They didn't even bother to call me to say that she is not there... lol. "
Customer_438," Pressure sales tactics, pushing loans "," I moved home in Feb 2016 and went to my local BANK_NAME branch to notify them of my new address.I use BANK_NAME debit account purely for private internet purchases. I transfer about £500 monthly and by the end of the month I am usually left at about £100. From their perspective i cannot / should not be considered as a safe credit customer. They straight away offered direct debit services such as insurance of all sorts and offered me a loan of £20,000. They did not even mention the interest rates. I had to refuse the offer several times in order to make it clear that i do not require a loan and that i came in just to notify them of change of my address. "
Customer_439," Fraud department biggest liars, worst customer care ever! "," A MONTH AGO, I remortgaged my house and got some money from it to pay back some debt. BANK_NAME saw this as fraudulent money and  my account was put under review"" in other words frozen and NOBODY decided to INFORM ME about it. I had to call up the next day when my I couldn't access my online banking. I was informed EVERYTHING IS FINE and my money is safe"
Customer_44,BANK_NAME Smart Investor Shambles,"BANK_NAME Smart Investor is a total shambles. Call waiting times are appalling, staff cannot answer very simple questions and if you complain you do not get a response. I have been waiting over 10 weeks for a simple ISA transfer. Government guidelines are 30 days. Avoid like the plague!"
Customer_440, B***** awful. ," They are rude and incredibly imrtrusive. Had to give security ingot 8 times to same girl. I was on the phone for over an hour two days running then I get a lecture by James"" on global banking system. All I wantedto do was pay my overdraft. The he stopped my card as he did not believe who I was.2nd incident -I had to drive to bank and provide ""proof"". He then demanded I identify my bank manager after he gave the branch ID. He refused to release my card as it looked Fraudulent"
Customer_441, BANK_NAME.net ," This is a dreadfull web design ,unresponsive, full of stuff showing the poor user just how clever the perpetators of this site think they are .The designers (Ha Ha ) clearly have not asked the users  what they want from an online banking facility. Had I no option but to use this rubbish I would be long gone to another bank Come on BANK_NAME get rid of this load of rubbish and adopt some common sense into the design of this facility,It should be easy peasy to use uncluttered and quick,most of us have hot the time or inclination to spend watching the the wheel of death spinning around. "
Customer_442, Schoolboy Bank - wouldn't recommend to anyone , terrible service - complete nightmare 
Customer_443, Sweetness and light when they want your money - till they have to return it. ," My stepfather had an investment account with BANK_NAME Wealth in Jersey for decades - at least 30 years. He died in April 2015. My executor was told by BANK_NAME that only English probate was required to release the funds. That was obtained, only to be told that Jersey probate was also required. A request for an explanation as to why we now need Jersey probate ( which will result in extra costs and delays) has not even been replied to, after a month. The contempt with which the banks treat us when they have to give us something back has not changed one iota since 2008. I'm anti-Brexit, but if it means the City goes abroad - good riddance. Parasites. "
Customer_444, BANK_NAME fraud regards online banking , Told bank that I did not want online banking under any circumstances and if I did I go in to branch and sort it then in March found out it had been set up (not by me) then money went out of account been trying to get money back since gone through all stages told money would be there today and boom nothing in account with Xmas less than a week away Xmas cancelled in our house thanks BANK_NAME 
Customer_445, Incredible! ," My card was suspended for some unknown reason (possibility of fraud). Contacted BANK_NAME online using Pin Sentry - was asked to phone due to technical difficulties. After at least an hour and a half of being sent from one department to another, managed to speak to someone in India who was barely understandable. Went through many security questions and was asked if I had made any recent transactions. When I asked my wife for to hand me a receipt I had from a fuel station, I was told that I could no longer be spoken to and in future not to ask for help! When I asked for an explanation the person on the phone said Sorry it's a bad line you are breaking up"" and the phone went dead! I gave up hope as by this time I'd spent over 2 hours trying. Because of this I am losing sales on Amazon as they have suspended my seller account until my card details are 'updated' and I cannot receive any payments from them. Looking at some other recent reviews here"
Customer_446, Outrageous customer service ," I've recently tried to purchase a plane ticket with my BANK_NAME debit card. Now, it had happened to me before (several times might I add) that when I tried to make even a slightly hefty online purchase, my card gets temporarily deactivated for suspicion of fradulent activity""; obliging me to call their customer service and answer a load of questions as well as wasting 20 minutes of my time. This once was no exception"
Customer_447," Unacceptable, unhelpful "," I've banked with BANK_NAME for 30 years and every time I need to call them I wish I didn't.This applies to current, savings, business and credit card accounts.  Just lucky I don't have a mortgage with them too.Customer services can always find a way to ensure you never get exactly what you need from being unable to pay full balances, to being unable to update addresses, to getting me on telephone banking so I can do these things, to calling back when they promise to or getting things done on time.I reported fraudulent activity on my card for thousands of pounds and they even made that so difficult that I never got the money back.To put it bluntly - they suck. At banking, at customer service, at being helpful, at  being efficient. Pretty much everything. One by one I've moved my money and my families money elsewhere - because if there is a way to mess things up for you (whilst charging you for it in the process) BANK_NAME will find a way.Avoid like the plague - your money would be safer in a tin can than with these jokers. "
Customer_448, SHOCKING !!! RUINED MY CHRISTMAS ," On the 10th of November I paid my gas and electricity bill via card payment. My supplier informed me the bill was paid on this day and I owed nothing. I was utterly shocked to discover this morning that I was overdrawn on my account and BANK_NAME have left me with -2.22. I contacted them immediately to be told that they had transfered the gas and electricity money back into my account on the 17th November without informing me this was happening. Now I have no direct debits and I certainly didn't notice that the bill money was paid back into my account. I don't constantly check my balance as BANK_NAME text my balance on a Friday evening. So my weekly balance never made me think I had anymore or any less in my account so always seem correct according to what I've spent.According to my bank the gas and electricity supplier didn't take the money on the 10th even though my supplier has confirmed they did, they have taken the money from my account over a month later and now a week before Christmas I have nothing.What money I had left in the account was travel for work and Christmas food.Not once was I informed that a major company southern electricity hadn't taken the payment for my bill. Which I find extremely bizarre as I was under the impression that when a payment is made it will be debited from my account and can take 3 working days for the company to see this on my account with them.My supplier has confirmed it was cleared on the day I paid this bill. So customer service complete waste of time at BANK_NAME informs me the supplier had 3 to 10 days to collect the money then to be told 15 days from my account to then be told 7 days from my account and BANK_NAME then put the money back into my account confused yet oh it gets better .....So according to BANK_NAME they put the bill money back into my account on the 17th November because this major company hasn't collected the bill payment and not once was I informed. so my situation I was not aware this money was credited back to my account it didn't flag up on my balance but a month down the line this company has now asked for this payment and I now have nothing for Christmas. I have no issues paying my bills it's important but what the hell is BANK_NAME playing at??? I authorised a payment on the 10th November I have not instructed my bank to take any payment after this so what's all this 7 days nonsense about the bank have messed up not me and now I'm being punished !!!! Why the hell was I not informed of this it's not my fault I demanded them put the payment back into my account but apparently they can't do this! at least I could then have some payment plan for there cock up happy Christmas BANK_NAME !!!! "
Customer_449, Stolen vulnerable disabled benefits money! ," Stolen a vulnerable disabled persons money as they suspected fraud, Shown no evidence of fraud and will refuse to answer any questions. Was on hold for 2 and a half hours before I got through to a Indian fraud call centre who then shout r takes 5 days to investigate then hung up! On going problem for months now you take a vulnerable disabled persons money there only income is benefits! Worst bank ever!In contact with FSA and National Papers. "
Customer_45,This review will not lead anywhere,"This review will not lead anywhere because nobody will read from the FCA. Anyway you should know that BANK_NAME Bank UK is a lobby which is free to abuse and destroy people business not having anybody controlling their bank s dirty business. If you complaint after that they made you loose money and business, they just simply close your accounts without any explanation. It s a lobby , worse than every other criminal organisation out of control. Somebody relevant should look into this. Nobody will do I am sure. Ombudsman does work at all, they are all together. Rules must change or they need to close this bank. They just destroy a banking UK traditions."
Customer_450, Expect the worst and receive it! ," So, I have not had any online banking since 2014, Despite endless hours spend running up my phone bill and feckless staff in branch, which now has got rid off nearly all staff in favour of 6 computerised bank machines (this in a City of all places!) now populated by 2 confused members of staff and older people milling about wondering why their bank has been closed down in all but name,I have complained about lack of access to internet banking but after last 'escalation' which resulted in team sending me mocking letter and 60 refund which has not covered cost of phone calls I have now given up and set up an account with another bank,On one occasion I rang the internet banking team in desperation whilst travelling and needing to log in and transfer money in an emergency, the member of staff kept telling me to press keys on keyboard which I know don't do anything and every time I did this the banking 'team' were applauding and clapping in background clearly as some form of sport,I have been a BANK_NAME customer since a child and remained loyal long after I should have,You are the worst kind of scum, and don't deserve my business,The loathing I now have for you is only equalled by my desire to change banks "
Customer_451," Wallasey, liscard branch. "," I will never be going back to my local bank again, I'm leaving BANK_NAME which I have been with your year's because of this experience. You need to give your staff customer care training because there attitudes are unfriendly and hostile, this used to be a good bank. "
Customer_452, ALLOWED FRAUD ON MY ACCOUNT ," I instructed BANK_NAME to cancel direct debits from BT several months ago. BANK_NAME have ignored my instructions and allowed BT to debit my account with charges that BT have admitted they raised fraudulently.I had informed BT that if they proceeded with charges against me, I would take them to court for fraud. BT acknowledged that they were fraudulent in raising these charges against me and rescinded the charges.Despite this, BT have charged me and BANK_NAME accepted the charges.BANK_NAME are a disgrace to the banking sector and I intend moving my account and leaving my comments on all the social media sites I can find. "
Customer_453, In store Milton Keynes ," Approached a young lady on the shop floor in Milton Keynes with a simple  and polite query. For no reason she was short, shrift and arrogant. Diabolical attitude. Thought she was Prescilla Queen of The Desert. Cut me off half way through speaking and looked the other way. Never had such a rude experience in my life. Your customers have money invested in you.Tomorrow they might not have. Work on staff attitude. Indian call centre is generally a lot better with customer interaction. This country is going down the pan. "
Customer_454, Trying to speak fraud department to sort online banking , Was on hold for over 1hour 30mins before i had to hang up in frustration.Disgusting service. 
Customer_455, Incredibly poor customer service ," BANK_NAME customer service online banking has become the worst customer service. They talk to the customers like computers and have no sense of flexibility and understanding not even in relation of an injured person. The fraud dept accidentally blocked my card without warning. i'd previously explained that the transaction made was fine. The fraud dept said they took note of that and everything was fine and sorted. Out of the blue, they cancel my card while injured (can't walk) and in need of food shopping. They told me to go to the bank and sort it out there! It seems British institutions nowadays act like computers with no empathy and no understanding of the customers' needs and situations even in case of illness and injury. "
Customer_456," They are rude and intrusive into personal circumstances"" """," I went to my local branch, in Devizes, where I have had an account for over 50 years. I wanted to transfer money from one account to another (a transaction I often do) I had my bank statement with me, as usual. The teller whom I've never seen before would not do the transaction as I had no form of identity. I was only transferring money & if she had bothered to look it up she would have seen the 2 accounts. Anyway she said come back with your bank card which I did - another round trip of 10 miles - she then asked me if I owned my house! This in front of other people & is of no concern of hers. In all an unpleasant experience & if it wasn't too complicated I would have cancelled my accounts with them immediately. "
Customer_457, The worst customer service ever experienced! ," Everyone one comes into contact with through customer service at BANK_NAME are incompetent, rude, and quite frankly useless. They lack expertise on anything and everything you need help with and they are extremely poor in their ability to service and handle their customers. The waiting time to get through to customers service is seldom less than 30 minutes at which point they tell you someone else will have to call you back because they know nothing about the subject you are calling about. They are careless about your personal data and details and are quite frankly the worst bank I have ever banked with. I am switching all of my banking to another bank, I have had enough of BANK_NAME and I would warn anyone and everyone I know from banking with BANK_NAME. It's a disgrace. "
Customer_458, Switched my account over and shut it down... , All my money went in a BANK_NAME new account. Received my cards and PIN number and internet banking details arrived. Wages paid into it and the weekend is here. BOOM!They shut down my account stipulating fraud without good cause and frozen my funds until I receive my letter what to do next. No funds to feed my kids or pay my bills and do the Christmas shopping. OMG. 
Customer_459," Terrible Customer Service, They block your account for no reason whenever they want "," This bank is ridiculous. They block your account whenever they want and you the customer will end up in bad credit because you wouldn't be able to pay your bills. If you give them a call the customer service is extremely awful, they have no idea what they are talking about. The FCA should close this worthless incompetent bank. Guess what I am moving not only my bank but I am advising any family or friend I know to close their accounts immediately and move to better banks. "
Customer_46,I have business banking with BANK_NAME, I have business banking with BANK_NAME and Santander. Also have banking with Bank of Scotland and HSBC. So far this bank is worst worst ever... I dont believe that I am still with this bank.
Customer_460, NO SERVICE WHATSOEVER ," In my recent weeks both my business account and my personal account debit cards have been repeatedly blocked  -  despite the fact that I have thousands of pounds in the accounts.  When I telephoned BANK_NAME to ask why my cards have been blocked, I was told that it was because of a fallback"".  When I asked what a ""fallback"" was I told that that ""....it could be almost anything...""!!!I have written to BANK_NAME to complain using their online ""Secure Message"" system and have been told to expect an answer ""within 48 hours"".  That was three weeks ago and I still have no answer.Is this what BANK_NAME call ""customer service""? """
Customer_461, WORSE BANK EVER ," I have been banking with BANK_NAME since 2005, recently I have noticed that they are becoming untrustworthy and I am strongly considering moving to another bank. I transferred £400 from my account to my girlfriends account. The money was debited on my account but the recipient never received it. I phoned BANK_NAME, the confirmed that my girlfriend’s account was rightly entered on the system by me but they seem not to be able to trace where they sent my money to.  The customers service was awfully unbelievably appalling. They kept me on the phone for over an hour only to tell me that if the money is lost they will try to trace it and see if they can recover it. I was expecting them to refund me as the mistake was from their end and not from me. My girlfriend needed the money to pay for her flight, as a result of BANK_NAME mistake she had to miss out travelling with her best friends. As I am typing this now they still haven’t refunded my money nor traced where they sent my money to. If you are considering open an account, please stay away from BANK_NAME "
Customer_462, BANK_NAME Fraud ," Had fraud on my Debit Card totalling £370 spent through River Island.Was initially refunded the money until two weeks later I had to sign a form saying the transactions were fraudulent.Called up BANK_NAME as the money was once again taken from my account. Was informed that the transactions were deemed as legitimate because I had purchased from River Island legitimately in the past. Was fobbed off on the phone, constantly being told that the fraud team have clearly said that the transactions were legitimate.Contacted River Island and was informed that the bank had not even contacted them to query the transactions.So BANK_NAME can somehow deem fraud to be legitimate simply because I had purchased from River Island in the past.I am now waiting for a response from a Manager after putting in a complaint "
Customer_463, Useless ," BANK_NAME Bank have got to be 1 of the worst banks ever!!! Their customer service team are absolutely useless, training in this company must be nonexistent!!!! Not once have I ever had my situation resolved or anyone on the other end sounding slightly interested in doing so!! They are rude and intrusive into personal circumstances, if I had a choice I would most definitely not bank with them!! Frustrated and angry yet again to my requests not being met satisfactory!!! "
Customer_464, Shi**y bank shi**y customer service ," BANK_NAME is the worst bank, their customer service team are rude and dnt know what they're tlking about. Fraud always happens on people's accounts, they charge you for their mistakes, you cant open the app or take out any money and any cash point. I've had Numerous of problems with this bank and i'm finally leaving. I didnt want to leave it because sme of my friends are with BANK_NAME but now am fed up and we're all fed up. "
Customer_465, Customer service is a shambles! ," Called on Sunday and it appeared that it was an overseas call center. Took me an hour to speak to the supervisor, the staff member told me to remain patient. I asked them to call me back as I wanted to lodge a complaint and send out a new card. They didn't do either. Avoid! Communication in the company is awful! "
Customer_466, BANK_NAME manager at Kingsland branch discriminatory against disabled customers ," I am a disabled person who walks with a cruch and have asthma and heart problems.Although I was not well I had to make a payment with cash. I went to Kingsland Branch to pay Card account.  As I am disabled I was told to stand on the side of the questions and when a counter becomes available the cashier would call me. I have been doing this way since I was told by the staff at Kingsland Branch London. As I only had till 21st of this month to pay and I could not go until today dye to breathing problems. I went and stood by the place where I was told to wait on the side of the que. To my astonishment the cashier pointed at me and said go to the back of the que and tell the last person to safe my place in the que and when my turn comes I would be seen. I replied this is what I was told by staff before. The cashier stated that the new manager have withdrawn this assistance and we cannot no longer accomodate in this way. Further to this I was told find a sitting place. I walked away in disgust and could not believe that a bank manager could be so cruel on disabled people that she has made it her policy to discriminate against disabled people.  As I was leaving the bank I seen a member of staff standing. I asked him if I he could tell me the managers name. He gave me the name and I asked him why has the policy of disabled people asistance changed. He replied this is what the manager has stated. I asked him is this the policy if BANK_NAME,  he replies maybe. I stated to him that if this is the case i am very sure that the discrimination disability act is being broken. He stated what is that. When he stated that I felt it would be pointless to talk to a person who didn't even know that a law existed  to discriminate against disabled people. I requested if I could see the manager for a minute as I stated I feel I and many other disabled people are being discriminate due to disability/ health issues. Without finding out he said you may have to wait a while. As my breathing was becoming a problem,  I stated that I will contact BANK_NAME by phone and see whether BANK_NAME have a policy which discriminates against disabled people or not and also I am going to make an official complaint against BANK_NAME Kingsland Branch for discriminating against disabled people. I called BANK_NAME and talked to a customer service personnel by the name of steve. He went through security questions and asked how I could be assisted today. I told him what happened. He was disgusted in the way I was treated and said if my father was treated like yourself I would not put up with this type of customer service from BANK_NAME although I am working for BANK_NAME. Due to this now I am delayed in paying my card account. He stated that until this matter is resolved he would put on the notes that a late payment on my card would not trigger a late paying fine. He also escalated the matter  and gave me the relevant timescales of when this issue will be investigated and hopefully resolved. I feel to be ill and disabled is becoming a crime. Have we lost all of our senses. A Manager pushing discriminatory policies should be moved from her post and given maybe a job away from public services. It's people like her in the posistion of authority abusing her posistion and I would call this institutional abuse as she is a manager. I request BANK_NAME to immediately remove her from her position. Also to Clear sign showing disabled, a priority disabled cashier desk,  like they have for business banking. If these tasks are not done I feel BANK_NAME is no longer for me. SHAME SHAME SHAME YOU MANAGER OF KINGSLAND ROAD BRANCH LONDON. Remember my words maybe you may become disabled and ill one day. What will happen to you, you should ask this question to your self so maybe you change now. "
Customer_467," Don't care at all that they're making poor people poorer, but really pretend to care, which is just creepy "," BANK_NAME contacted me on Nov advising me my account was being migrated"". What this actually meant is my interest free overdraft was about to change to one where I would pay a few pounds every day I was in it.They gave me 2 months to get my affairs in order"
Customer_468, Financially Ruined Me ," Gave me a graduate overdraft account of £1,500 interest free for up to a year, followed by an interest free limit of £1,000 the year after. Sent a generic letter advising 'graduate accounts are changing'. Called up to ask what that meant to me - advised my limit would go from £1,500 to £1,000 as it should after a year. Also advised that due to the changes, my limit would be increased to £2,000 as per the 'changes'. I was informed incorrectly. Turns out it doesn't change. So no I have no money to eat, or pay for my depression medication. I contacted FOS who are trying to help. Unlike BANK_NAME who just keep saying 'they're looking into it'. I work in a high end insurance company. If one of my clients was advised wrongly of cover, that would be classed as a breach and we would make sure that client is in no worse position than they should be at any point.Again, unlike BANK_NAME who don't seem to give a toss if their customers can't afford to eat due to their mistake. "
Customer_469, bad customer service , Very bad customer service. I am not satisfied 
Customer_47,Don't Bank with BANK_NAME," It is so painful, so awful and BANK_NAME is one of the least customer obsessed banks on earth.  Don't bank with BANK_NAME if you have any sense."
Customer_470," Avoid, Avoid,  Avoid,  when you need help they turn into a pack of wolves "," Have a £350,000 with a £24,000 Mortgage,  a £44,000 salary,Spent £30,000 on credit cars, decided to clear the cards by remorgaging,  told no because 2 payments have been missed on a loan then told I wasn't eligible for financial products not even an extension to my overdraft,  despite having savings of £760,000 in a pension fund 25% I have access to. Phoned BANK_NAME to tell them I will be paying it off. Told I had to make a payment promise for the 15th November,  despite paying in my salary on the 15th for the past 36 years. If I do not pay on the 15th part of my overdraft limit will be cut. Said I will be paying in a few thousand pounds to clear the debt. To add insult to injury they said they will ring me when money is payed in so they can advise me on BANK_NAME investments. Avoid.  they are ruthless,  unhelpful,  unflexable and evil. LOL BANK_NAME Values, Respect. We respect and value those we work with, and the contribution that they make. ...Integrity. We act fairly, ethically and openly in all we do. ...Service. We put our clients and customers at the centre of what we do. ...Excellence. We use our energy, skills and resources to deliver the best, sustainable results. ...Stewardship.Oh they forgot to add supporters of LIBOR "
Customer_471, Ridiculous ," Got told my card was blocked for fraud, the guy on the phone told me the money would be refunded the same day and that my new card would arrive within 2 days, then got a text on the day it was meant to arrive saying that the card had only just been dispatched after being told it would be with me on that day?? also money still wasn't refunded... Then rung BANK_NAME to be put on hold several times to then be told that the man who originally rung me never left any notes on my account about the fraud and he told me the completely wrong things about the card and my money. "
Customer_472, never seen a bank as so bad ," im using online statement with BANK_NAME, for personal instance, i need bank statement so i came over, wait 45 mins in bexleyheath branch and they want to charge 5 pound for it. ok i paid for it but they didnt get my name on only my wife's name, i came for it today again, explain what happened, and now i have been wait for more.than half an hour and still waiting for. never seen a bank like this this and never experienced like this, so disappointed "
Customer_473, Please put the online banking back to how it was.there is no balance or minus when you have made a payment.sort it please or I'm moving banks.grrrrr , Please put the online banking back to how it was.there is no balance or minus when you have made a payment.sort it please or I'm moving banks.grrrrr 
Customer_474, Incompetent ," Absolutely terrible company, they have no idea how process a simple request. Upon ringing to complain, and explains my problem, I'm told to wait for 15-20 while they load up the complaint tool........ Such shocking customer service and it really seemed like they knew it and didn't care. Been with this bank since I was 16, and always tried to overlook they're lacking in ability to deal with simple requests, will 100% be changing banks. "
Customer_475, Mortgauge review ," They dont know what they are doing, avoid this company like the plague. You will spend half your life on hold, they will mess up your application assure you you need lfe insurance etc. Any difficult questions you can assure will be sent to their indian call center where they wont be able to help. waste of time and money.... awfull please heed my advise. "
Customer_476, Disgusting ," I am an accountant used to dealing with banks. However, I have never come across anything as bad as BANK_NAME's.  Went into Eastbourne branch, one teller, loads of too important staff walking around doing nothing. Waited half an hour didn't get served so left whilst too important staff did f*** all. Totally disgusting. Will be moving my account asap "
Customer_477, The worst customer service ever ever ever experienced... ," Like others I would not even give one star if the option was available - banked with them for 9 years and they do nothing for you at all - this  month salary did not go into account as it has reliably done for all of these years... a Friday, little time to investigate why... horrible text received telling me to rectify it by 3pm... visited branch...no assistance whatsoever - no privacy, no empathy, rude, dismissive and advised if I wanted to discuss in private I 'should have made an appointment' - hilarious, I didnt know it was going to happen did I????The branch advisor was more concerned with her very long acrylic nails (cleaning them) than listening to or advising me.I will be closing account ASAP - wouldnt think BANK_NAME will give a jot! "
Customer_478, Melton Road branch leicester ," I want to give rating in minus but unfortunately that option doesn't available, it's one of the rubbish bank I have ever experienced in my life service is utterly pathetic and staffs and so rude. First teach them manners and improve your service to get atleast a star. "
Customer_479, worse company ever ," i have to call for the third time to request for my pin, and the customer service personnel asked me questions which i  provided aside my 16 digit numbers because of security reasons.i preferred typing it on my phone.i was surprise to hear from matteo that their system does not allow numbers to be typed, you always have to mention it.meaning customers security concerns are not of importance.i requested to speak to his manager which took me 10 mins on hold, and i presume the lady i spoke to was a colleague not a manager.This lady you can tell was already angry on the phone with me after listening to her colleague.she confirmed the same company's procedures that they cant help without the 16 digit numbers and the system doesn't allow it to be typed.so i raised a concern that, due to customers security issues, their system needs an upgrade to help customers type in their information than to mention it.she said boldly it cant be done.i then said if they cant help,i want to know why i haven't received my pin to date.this lady asked me to contact Royal mail since they have sent it. it is my responsibility  to contact Royal mail for my pin.i asked her twice because i knew this was a wrong information.firstly i haven't received a note from royal mail to contact them for not meeting me or anything.And she was able to tell me they have done their part by sending it.so i have to contact royal mail.seriously i have never heard this anywhere if not BANK_NAME. very very very poor customer service ever.i am thinking of switching already. "
Customer_48,BANK_NAME think they are my mother controlling me and my money AVOID,"BANK_NAME think they are my mother. Controlling me and my money.  Blocking online payments without good reason.  'We change the parameters daily' is no comfort to me when I cannot pay for goods and services.  I have banked with them since 1995, had NO problems until last year.  Firstly they lost 7 months of statements.  The lack of correct English speaking Indians at the call centre drove me mad saying 'It is in de cloud'  when it was not.  I spent 4 hours in the bank in person, they said they had ordered the statements - and India sent the wrong ones.  In the end they had to microfiche the correct ones for me to use in my accounts. I complained to the Banking Ombudsman and got absolutely nowhere.  They continue to block my debit card online payments, which makes me look like I do not have the money to pay.  So if you are looking for a bank that is helpful, a problem-solver - not problem maker DO NOT PICK BANK_NAME. E-mail gets no replies, writing gets eventually replied to.   Phone calls are hell if you get through to India.  Text messages are constantly annoying.  WHO DO THEY THINK THEY ARE! It's my money and they are in beach of contract."
Customer_480, WORST BANK EVER , I Would rather stash my money under my bed than bank with BANK_NAME. Horrible service. Take my advice and don't bother with them. 
Customer_481, Still waiting for a debit card , Opened a bank account less than a month ago. First debit card never came in the mail. Called customer service and was instructed to go in-branch to print a new debit card. I go in branch and they tell me they can't do that since my account is less than a month old (did the person on the phone not know that?). They cancel my first debit card and send a second one through the mail. They say it's gonna take 5 working days but I'm still waiting for this debit card as well. Horrible bank. 
Customer_482, The WORST UK Bank- not sure why are they still in business ," I just signed up with BANK_NAME and I've only had negative experience with them so far. Their Indian call centre is pathetic and unprofessional! They are rude, unhelpful and just don't underhand customers frustration. I had a credit card with them and closed it immediately based on my initial experience with them.  I've filed a complaint and still receive the worst banking experience. This is coming from someone who has banked with Halifax Santander HSBC. I will never Bank with BANK_NAME again!! Not worth my time or money. Go somewhere else! Don't waste your time "
Customer_483, new online banking app poor. ," New app not as good as old. Difficult to navigate, the information is not as clear. No running balance with statement. No actual balance and available one so not certain if funds have cleared. Very clunky . Bring back the old version. "
Customer_484, personal loan for long term disability claimant ," booked appointment on phone regarding personal loan,visited branch and met advisor, wasnt in the chair 5 minutes before being told no chance dispite having a regular income of 10k a year , recovering cancer patient getting pip payment ,wasted journey could and should have been avoided if telephone call had explained to me ,they had all the info they needed to assess me ,i feel they are prejudice towards people in same situation as me despite being told that as long as i had regular income i would be treated as anyone else "
Customer_485, Lied about the terms of a loan ," I took a business loan from BANK_NAME, but they lied about the terms of it. Now they've ruined my business and are setting about ruining me financially.Stay well away. "
Customer_486, appalling service! ," worst bank experience ever in my whole life. today my card got deactivated by BANK_NAME because they sent me a new one which I didn't receive because had been sent out TODAY too. i mean, seriously?  how on earth am i supposed to get my new card today if u sent it today, and how dare they to block my card the same day my new one ha been sent? tomorrow i am flying abroad for my holidays, and someone through the customer service said that they might be able to help me at any branch tomorrow morning.. well they better, and what if my flight was tonight? i think it's time to change bank. "
Customer_487, I would love to give no or negative start if I have the choice ," BANK_NAME online banking helping center with email or telephone are playing ball games, they tell you to contact by the other way, but never can sort out any problem. Plus their account manager are the most useless roles, they can not answer any directly question and help their business customer with any single issue, they keep referring us back to call the customer help line! The account manager we had is ''Vanessa Lee'' if this is a genuine person, not their Indian call center using made up names! This bank is a joke! "
Customer_488, OMG worst ever telephone banking service , The worst telephone banking customer service I have ever suffered.  It took over 30 minutes to speak to someone with enough command of English to send me a password reset for my mortgage account. I opened the account years ago  with ING who were outstanding. BANK_NAME's what have you done?NG 
Customer_489, Appaling customer services ," The Indian call centre tries to help, but are completely useless. Some of the conversations are even comical because they are so clueless. "
Customer_49,This company is impossible to deal with,This company is impossible to deal with at any level. Applied for mortgage and after 6 months they turned it down. They kept loosing paperwork and asking for information time after time. One month later took money out of bank on DD.  AVOID AT ALL COSTS.
Customer_490, Possible the worst online banking system in the world ," If I could have scored a minus figure I would. Call centre staff on their 0330 helpline do not know what they are doing, online system unusable, waiting time to speak to helpline unacceptable, international payments, that went through ok on BIB, will not go through on .Net. All in all, terrible "
Customer_491, Amused ," I am amused by my interactions with BANK_NAME. We only have a mortgage with them as it was taken out with Woolwich so now falls under BANK_NAME (sadly). We are HSBC Premier, Amex Platinum etc customers. My two interactions with BANK_NAME to simply get access to an online mortgage account have encouraged me to believe I will never take any products with this company. - Indian call centre has no idea what they are doing - may I place you on hold while I look into that sir?"" Read - I have no idea how to do that so am asking someone or looking it up in the manual!- I will now transfer you to someone in mortgage services"" - read someone who speaks and understands English and should be better trained so can answer your question (Liverpool call centre)- on one of the two occasions the genius in India transferred me to new mortgage applications - thanks for that. The person in new mortgages (Liverpool) then said he would put me straight through to the right person for my question - oops"
Customer_492, Bank account openning ," Basically tried to open a bank account for my sister today and this guy working there comes checking out my passport asking where im from as if that has anything to do with the credit check. Told him im from Greece showed him my sister's passport and her National insurance number that they asked me as a proof of adress. My sister had our previous adress on her NIN letter which makes sense since you get your NIN issued once and not every month. This guy tells us to go to the job center sort out the adress and come back in two weeks time when he would be ready for another appointment and once we tried asking wether the previous adress is a problem he told us im not going to have this conversation again, get out bye. Rudeness at its finest. Went to find one of the customer service women working there in the afternoon and once i start talking to her about it she seemed familiar with the topic as if they had gossiped around it on lunch break and she told me hasnt our employee told you what the problem is? i said yes. And then she said then i see no reason why i should keep talking to you and just left. How do these people even get a job there in the first place. "
Customer_493, Must be lucky?? , I have had only good experiences with BANK_NAME? Their online banking is excellent. 
Customer_494, Wow. ," Opening an account at BANK_NAME is an absolute nightmare. First of all, the branch in Bradford is absolutely swamped with customers and won't take appointments, so it takes forever to even start the process. Then they send you about eight different envelopes and emails, all with different numbers, and it's very unclear what you should use to log onto online banking.I've been trying to set up an account for almost two weeks now, and one would think that a bank would be eager for me to put money into it. If you're coming from overseas, I would recommend checking out some other banks first.Only plus side of my whole experience is that the actual employees I've talked to have been lovely. They have tried to help, it just seems like they're operating within a terrible system. "
